Gene	Num.sgRNA	Library.ES	Initial.ES	Final.ES	EnrichmentRatio	pval	qval
ADAMTS8	6	1426.833333	1899.500000	3040.666667	0.678768	0.0286158314465647	0.0045697438732265
ADAMTS9	6	891.166667	1218.500000	1393.500000	0.193607	0.8179707050303142	0.0444882071125852
ADAMTSL1	6	2785.222222	1800.500000	2772.333333	0.622703	0.1433401663830074	0.0148125115164916
ADAMTSL2	6	1024.944444	3037.277778	2307.555556	-0.396413	0.2625396247419968	0.0226805785885388
ADAMTSL3	6	635.555556	1010.388889	2173.777778	1.105294	0.1820094732983047	0.0176271420674406
ADAMTSL4	6	1830.666667	1016.666667	2230.500000	1.133520	0.2085674260187763	0.0195503961673116
ADAMTSL5	6	937.277778	2230.888889	1137.444444	-0.971823	0.2522055723029893	0.0220863276211535
ADAP1	6	334.277778	1413.222222	3512.277778	1.313419	0.0444763250283683	0.0063202505988576
ADAP2	6	1857.666667	2840.222222	2668.833333	-0.089795	0.2673729774557930	0.0229408512990603
ADAR	6	1713.055556	1883.777778	2466.722222	0.388966	0.4434065061085366	0.0315114243596831
ADARB1	6	2291.666667	763.666667	2512.388889	1.718045	0.0902815545676928	0.0106043854800074
ADARB2	6	2411.333333	1641.555556	1968.000000	0.261667	0.7359078697331958	0.0419016030956329
ADAT1	6	1578.888889	1739.277778	1681.000000	-0.049169	0.9571286755330002	0.0486571770775751
ADAT2	6	2251.833333	1302.944444	2253.000000	0.790072	0.2621368696525618	0.0226598489036300
ADAT3	6	724.166667	2118.000000	1089.055556	-0.959625	0.3756931588862042	0.0285608992076654
ADC	6	1072.111111	1371.722222	2553.111111	0.896268	0.1721709356470463	0.0169315459738345
ADCK1	6	1459.333333	2130.722222	3290.555556	0.626989	0.1056972588295062	0.0119126589275843
ADCK2	6	1247.000000	1875.055556	2262.500000	0.270984	0.6805808866117917	0.0401787359498802
ADCK3	6	420.722222	2969.166667	2173.000000	-0.450370	0.2956747300794971	0.0245163073521282
ADCK4	6	2071.277778	1604.055556	1341.444444	-0.257937	0.7771679486376671	0.0431983600515939
ADCK5	6	2025.444444	1812.111111	1513.611111	-0.259677	0.7553158372915899	0.0425027639579878
ADCY1	6	1991.944444	993.055556	1043.055556	0.070870	0.9554911855114638	0.0485857748295559
ADCY10	6	3600.555556	91.833333	369.500000	2.008485	0.3175990953329588	0.0256771697070205
ADCY2	6	1067.833333	2567.555556	2909.166667	0.180210	0.2793703581002561	0.0236456605859591
ADCY3	6	2396.388889	1254.777778	2534.611111	1.014333	0.2416814355723253	0.0215174129353234
ADCY4	6	9.611111	3050.111111	1565.222222	-0.962494	0.0821573762271440	0.0099824949327437
ADCY5	6	1904.111111	2102.055556	2809.444444	0.418484	0.2161031593772554	0.0199765063571034
ADCY6	6	1740.222222	1103.444444	2204.777778	0.998619	0.3932365299781375	0.0293348074442602
ADCY7	6	2341.444444	1954.055556	2503.444444	0.357443	0.4289181601125018	0.0308549843375714
ADCY8	6	1422.055556	1337.222222	2343.555556	0.809460	0.0454978308143088	0.0064308089183711
ADCY9	6	908.888889	1693.222222	2863.111111	0.757812	0.1856857848684456	0.0179519071310116
ADCYAP1	6	1104.388889	2537.611111	2476.888889	-0.034942	0.9105101034857034	0.0472913211719182
ADCYAP1R1	6	1753.222222	1824.944444	1572.166667	-0.215098	0.7798617055137127	0.0432904919845218
ADD1	6	210.611111	2461.722222	708.388889	-1.797054	0.1396239779089221	0.0145222959277686
ADD2	6	1691.666667	2387.111111	2791.722222	0.225890	0.5656183218595757	0.0361894232540999
ADD3	6	3042.111111	215.333333	2240.055556	3.378891	0.1003014353039510	0.0115187949143173
ADH1A	6	2596.555556	1487.388889	2625.166667	0.819627	0.1693012660613509	0.0167288557213930
ADH1B	6	2046.888889	530.777778	1315.611111	1.309553	0.1660623599262763	0.0165008291873964
ADH4	6	3027.388889	1301.222222	1806.333333	0.473197	0.5657834143930344	0.0361963331490695
ADH5	6	2932.611111	207.833333	1511.611111	2.862588	0.2587525832918272	0.0224364289662797
ADH6	6	1528.222222	521.666667	2797.166667	2.422766	0.0377903785716152	0.0055924083287267
ADH7	6	1125.666667	777.500000	1715.500000	1.141715	0.2975507433714848	0.0246452920582274
ADHFE1	6	2561.000000	1974.055556	1818.222222	-0.118634	0.9067401819972711	0.0471807628524046
ADI1	6	23.166667	2980.833333	1910.388889	-0.641849	0.3312074369869586	0.0263382163257785
ADIG	6	3468.500000	1453.888889	806.444444	-0.850270	0.1239755222434820	0.0133683434678460
ADIPOQ	6	1156.444444	1503.833333	1517.777778	0.013316	0.9918897253410959	0.0497558503777409
ADIPOR1	6	1957.000000	2670.833333	2207.166667	-0.275094	0.6399235312681650	0.0387391744978810
ADIPOR2	6	2514.555556	1823.555556	1920.888889	0.075020	0.8630428926298904	0.0458909157914133
ADIRF	6	453.611111	2239.666667	3277.777778	0.549434	0.1621576015769977	0.0161668509305325
ADK	6	1689.166667	1893.722222	862.777778	-1.134164	0.0887061717288171	0.0104615809839690
ADM	6	2387.611111	1704.444444	1036.777778	-0.717195	0.4284214927997836	0.0308319513543394
ADM2	6	294.444444	2735.611111	2232.333333	-0.293311	0.5812053406755799	0.0367191818684356
ADM5	6	746.222222	384.944444	1073.111111	1.479077	0.2595553635043658	0.0224986180210061
ADNP	6	3450.222222	347.055556	499.055556	0.524034	0.7527350836617094	0.0424083287267367
ADNP2	6	300.611111	2387.166667	3376.611111	0.500277	0.2621565918231281	0.0226621522019532
ADO	6	2712.888889	1088.166667	2650.444444	1.284335	0.1435429007057982	0.0148286346047540
ADORA1	6	2314.166667	2663.277778	2201.722222	-0.274570	0.3087265608148080	0.0252049935507647
ADORA2A	6	985.611111	1544.166667	1075.111111	-0.522343	0.3636593258568651	0.0279988944168049
ADORA2B	6	1783.333333	683.277778	605.777778	-0.173684	0.8005523390180481	0.0439123825317855
ADORA3	6	182.555556	3478.611111	2283.944444	-0.606984	0.2134141236372548	0.0198429150543578
ADPGK	6	2399.111111	1127.444444	1761.500000	0.643748	0.4572952229180050	0.0320711258522204
ADPRH	6	1811.388889	2222.611111	2803.444444	0.334945	0.3689697048971549	0.0282568638290031
ADPRHL1	6	125.833333	2730.611111	2745.611111	0.007903	0.9850905160616996	0.0494748479823107
ADPRHL2	6	1272.722222	1679.111111	1973.666667	0.233181	0.5625628568254024	0.0360604385480007
ADPRM	6	3256.388889	1647.666667	2635.111111	0.677439	0.1837126438728328	0.0177906762483877
ADRA1A	6	2234.111111	2198.333333	392.166667	-2.486871	0.0357931351998452	0.0053758982863460
ADRA1B	6	2148.833333	1698.000000	2516.944444	0.567837	0.2458967042301473	0.0217845955408144
ADRA1D	6	2186.388889	2734.055556	1563.944444	-0.805853	0.1550302004427176	0.0156002395430256
ADRA2A	6	3284.000000	1160.666667	2264.555556	0.964274	0.3870056953278312	0.0290538050488299
ADRA2B	6	230.333333	855.222222	2737.111111	1.678283	0.0429857337002115	0.0061705362078496
ADRA2C	6	89.333333	3283.333333	1033.833333	-1.667158	0.0279220747689952	0.0044891284319145
ADRB1	6	1284.888889	1194.611111	3387.777778	1.503798	0.0383701160857216	0.0056453841901603
ADRB2	6	2133.500000	1852.722222	3395.111111	0.873812	0.1822469744323071	0.0176409618573798
ADRB3	6	1787.333333	2901.666667	2808.277778	-0.047196	0.8134441817223846	0.0443315828266077
ADRBK1	6	3145.277778	2177.333333	1168.777778	-0.897562	0.1788145723712735	0.0173899023401511
ADRBK2	6	1407.333333	2992.111111	1446.888889	-1.048210	0.1031258592750630	0.0117399115533444
ADRM1	6	98.555556	2408.333333	2919.166667	0.277521	0.5235176003673624	0.0346600331674959
ADSL	6	2466.222222	1855.277778	1594.333333	-0.218682	0.7777190554214604	0.0432213930348259
ADSS	6	3290.666667	1378.888889	2571.277778	0.898979	0.2785234599233236	0.0235765616362631
ADSSL1	6	502.000000	3441.833333	975.722222	-1.818635	0.0085406424904206	0.0019624101713654
ADTRP	6	966.611111	1916.166667	985.277778	-0.959621	0.2611781232177167	0.0226068730421964
AEBP1	6	781.666667	2479.222222	1885.611111	-0.394855	0.5202681253023839	0.0345471715496591
AEBP2	6	999.888889	3044.055556	1552.166667	-0.971711	0.1647042995020541	0.0163741477796204
AEN	6	1192.555556	1101.055556	2023.055556	0.877649	0.2902068847830028	0.0242422148516676
AES	6	880.222222	3020.444444	3285.000000	0.121133	0.6409489368151259	0.0387829371660217
AFAP1	6	455.500000	1895.833333	1142.833333	-0.730217	0.3130290631271654	0.0254399299797310
AFAP1L1	6	1764.722222	2528.555556	2120.888889	-0.253644	0.6377134468982798	0.0386424359683066
AFAP1L2	6	2009.444444	2070.888889	3049.777778	0.558454	0.2914150777911025	0.0243067072047172
AFF1	6	357.666667	3451.777778	1015.388889	-1.765307	0.0492633069965681	0.0068062465450525
AFF2	6	2897.000000	944.500000	1217.222222	0.365970	0.7544436484635516	0.0424636078864935
AFF3	6	2982.333333	870.111111	501.166667	-0.795909	0.4473359206141513	0.0316611387506910
AFF4	6	3113.722222	2306.888889	872.277778	-1.403089	0.0700652972811348	0.0088078127879123
AFG3L2	6	2805.166667	1199.777778	1277.611111	0.090682	0.9092792522620285	0.0472636815920398
AFM	6	1410.944444	2604.777778	1565.111111	-0.734895	0.1379633520501037	0.0144094343099318
AFMID	6	1360.500000	2938.722222	1736.777778	-0.758776	0.3044582374184164	0.0249953934033536
AFP	6	2687.944444	1277.055556	2543.444444	0.993962	0.1992569252129232	0.0188962594435231
AFTPH	6	280.722222	685.111111	1776.555556	1.374673	0.2789651120906091	0.0236088078127879
AGA	6	2968.333333	2137.388889	902.111111	-1.244472	0.0185443269998835	0.0033605122535471
AGAP1	6	382.666667	1187.222222	2441.833333	1.040375	0.1106528356617387	0.0122927031509121
AGAP11	6	2543.277778	1791.833333	787.611111	-1.185881	0.1328134844228385	0.0140316933849272
AGAP2	6	99.333333	3094.222222	2252.111111	-0.458299	0.1612794050331686	0.0161046618758062
AGAP3	6	916.444444	1633.444444	2243.611111	0.457905	0.4582926295019946	0.0321217984153308
AGAP4	6	2472.611111	1308.722222	1554.944444	0.248704	0.7237019443414860	0.0415238621706283
AGAP5	2	7505.666667	5256.000000	5159.333333	-0.026781	0.9390866700240204	0.0481159019716234
AGAP6	3	2360.777778	4398.777778	5127.666667	0.221200	0.6949606384846642	0.0406393956145200
AGAP9	2	5788.833333	8373.000000	7569.166667	-0.145610	0.4453942981612919	0.0315989496959646
AGBL1	6	1655.833333	1560.333333	1595.333333	0.032004	0.9623541738422481	0.0488184079601990
AGBL2	6	2705.777778	808.444444	788.888889	-0.035327	0.9698735864229058	0.0490095817210245
AGBL3	6	1101.444444	3187.277778	1748.666667	-0.866069	0.0536752269967412	0.0072622996130459
AGBL4	6	872.055556	325.555556	726.055556	1.157176	0.1547282407354857	0.0155841164547632
AGBL5	6	2478.833333	1657.666667	1783.388889	0.105467	0.7851784930417514	0.0434609360604385
AGER	6	344.944444	2512.111111	1149.500000	-1.127894	0.2672260277376916	0.0229385480007371
AGFG1	6	2592.222222	2697.277778	1868.888889	-0.529323	0.0720926008368340	0.0090128063386770
AGFG2	6	2047.333333	1899.611111	2910.000000	0.615315	0.1160866236585046	0.0127003869541183
AGGF1	6	358.444444	1855.722222	2082.944444	0.166644	0.8272028533281959	0.0447507831214299
AGK	6	388.500000	2439.111111	1135.555556	-1.102957	0.1047844235855440	0.0118435599778883
AGL	6	1393.555556	1549.222222	1818.166667	0.230940	0.8092074005347559	0.0442072047171550
AGMAT	6	1106.611111	2885.333333	2016.944444	-0.516567	0.3921794514394963	0.0292887414777962
AGMO	6	968.555556	2140.277778	384.888889	-2.475284	0.0101563740182087	0.0022065597936245
AGO1	6	1753.888889	3133.277778	2948.888889	-0.087501	0.5901835406558290	0.0370232172470978
AGO2	6	99.000000	2000.777778	1710.333333	-0.226283	0.8067875596708154	0.0441173760825502
AGO3	6	1932.500000	1586.333333	960.388889	-0.724005	0.5447088047692386	0.0354615809839690
AGO4	6	3229.222222	1419.666667	1035.500000	-0.455225	0.5790397947438387	0.0366431730237700
AGPAT1	6	867.111111	2645.111111	3117.666667	0.237138	0.3566510124177950	0.0276257600884467
AGPAT2	6	1701.222222	2058.666667	1796.166667	-0.196789	0.7983409896638819	0.0438548000737055
AGPAT3	6	2686.277778	2195.888889	3497.333333	0.671450	0.0372789692062438	0.0055440390639396
AGPAT4	6	1740.500000	2143.944444	2049.222222	-0.065191	0.9133677515759032	0.0473765432098765
AGPAT5	6	1941.222222	1312.611111	2358.388889	0.845362	0.4572081285650871	0.0320642159572508
AGPAT6	6	509.833333	1620.611111	1045.833333	-0.631885	0.5026108230246468	0.0338469688594067
AGPAT9	6	3474.055556	1631.722222	904.777778	-0.850760	0.1554954236465169	0.0156509121061360
AGPHD1	5	1148.000000	1943.600000	2181.600000	0.166655	0.8414507026734639	0.0451953196978073
AGPS	6	2667.388889	1030.333333	46.277778	-4.476648	0.1573755952668354	0.0157868067072047
AGR2	6	2691.000000	651.944444	1880.055556	1.527954	0.2676315014362143	0.0229546710889994
AGR3	6	3407.833333	502.833333	1196.333333	1.250467	0.4619127956835509	0.0322484798231067
AGRN	6	2037.166667	2117.277778	2759.277778	0.382080	0.3659687326838634	0.0281025428413488
AGRP	6	1908.222222	1026.944444	2207.333333	1.103946	0.0007066689045505	0.0003201584669246
AGT	6	450.166667	3156.500000	2987.277778	-0.079494	0.6914287403471449	0.0405058043117745
AGTPBP1	6	3320.166667	1285.500000	1478.500000	0.201805	0.8273404258382192	0.0447576930163995
AGTR1	6	2186.833333	733.611111	2065.777778	1.493598	0.3188503244678808	0.0257600884466556
AGTR2	6	1057.500000	2610.333333	1716.777778	-0.604531	0.2444657580293562	0.0217224064860881
AGTRAP	6	1108.277778	3030.055556	3557.222222	0.231407	0.1884059251195528	0.0181384742951907
AGXT	6	1362.277778	949.111111	654.888889	-0.535327	0.7448050668816941	0.0421756955960936
AGXT2	6	536.888889	2146.944444	919.388889	-1.223538	0.0821354552941848	0.0099732817394509
AGXT2L1	6	2185.277778	1897.777778	2403.388889	0.340759	0.5321822549901420	0.0349940114243597
AGXT2L2	6	1915.222222	1159.500000	2929.777778	1.337288	0.0218691642630257	0.0037290399852589
AHCTF1	6	2609.722222	534.722222	2086.055556	1.963916	0.1760043271018199	0.0171964252810024
AHCY	6	241.833333	2381.277778	1014.277778	-1.231283	0.0274108531427382	0.0044292426755113
AHCYL1	6	452.833333	2884.833333	1785.166667	-0.692429	0.2389039382639952	0.0213999447208402
AHCYL2	6	2356.111111	3444.111111	2740.222222	-0.329839	0.0601140329139822	0.0079302561267735
AHDC1	6	737.777778	3415.333333	1858.444444	-0.877931	0.2000991772501893	0.0189492353049567
AHI1	6	2310.944444	358.277778	1457.222222	2.024070	0.3048244319093644	0.0250161230882624
AHNAK	6	2535.333333	1155.388889	2609.500000	1.175395	0.0596781396132880	0.0078934033536024
AHNAK2	6	2461.166667	2704.611111	1481.944444	-0.867930	0.0775168858867971	0.0095494748479823
AHR	6	2255.500000	189.777778	1737.055556	3.194261	0.1688227431280899	0.0166920029482219
AHRR	6	553.388889	877.333333	2868.888889	1.709295	0.0139980162835725	0.0027455316012530
AHSA1	6	2749.333333	2777.833333	2234.277778	-0.314151	0.2791839632956763	0.0236295374976967
AHSA2	6	2610.055556	693.277778	2179.555556	1.652529	0.0274657136449238	0.0044361525704809
AHSG	6	2898.722222	7.277778	590.888889	6.343245	0.3803402957889288	0.0287820158466925
AHSP	6	1202.277778	415.555556	3061.555556	2.881152	0.0014502433437838	0.0005458817025981
AICDA	6	2669.388889	1136.944444	1861.500000	0.711304	0.3707420037794592	0.0283282660770223
AIDA	6	3017.833333	1763.666667	486.444444	-1.858231	0.1887751054820455	0.0181730237700387
AIF1	6	2898.944444	2494.777778	1108.833333	-1.169869	0.1803993333222307	0.0175281002395430
AIF1L	6	2326.722222	1386.388889	267.333333	-2.374620	0.4055458218164805	0.0298185000921319
AIFM1	6	2161.888889	3297.444444	793.555556	-2.054945	0.0036978989387864	0.0010364842454395
AIFM2	6	99.444444	1714.277778	2777.388889	0.696128	0.1847850222544991	0.0178620784964069
AIFM3	6	908.944444	3291.666667	3416.666667	0.053771	0.5498021623996195	0.0356665745347337
AIG1	6	1036.555556	959.944444	905.500000	-0.084236	0.9361272387480097	0.0480076469504330
AIM1	6	3323.000000	389.277778	1379.333333	1.825099	0.0208716436370426	0.0036069651741294
AIM2	6	1303.333333	3504.722222	1739.166667	-1.010904	0.1452433644087350	0.0149461028192371
AIMP1	6	2334.500000	1529.333333	970.166667	-0.656598	0.5927849198563592	0.0371084392850562
AIMP2	6	1826.166667	2235.277778	1357.722222	-0.719266	0.3873553701230939	0.0290814446287083
AIP	6	2187.388889	1240.444444	3070.277778	1.307512	0.0238303160604074	0.0039708863091948
AIPL1	6	2500.000000	1439.833333	2511.722222	0.802775	0.1937167118088907	0.0185392482034273
AIRE	6	853.055556	2622.000000	1189.611111	-1.140178	0.2411741924394910	0.0214966832504146
AJAP1	6	2792.500000	1104.500000	1392.388889	0.334169	0.7971234816722166	0.0438110374055648
AJUBA	6	1477.944444	387.722222	1479.166667	1.931689	0.2101389355643383	0.0196310116086236
AK1	6	1055.055556	3360.944444	1403.111111	-1.260237	0.1098375985578052	0.0122166943062465
AK2	6	2528.833333	1082.666667	1294.666667	0.257992	0.8360711086010694	0.0450617283950617
AK3	6	870.166667	503.333333	442.777778	-0.184931	0.8753781378946640	0.0462479270315091
AK4	6	198.277778	2397.722222	1066.666667	-1.168555	0.2319496147946502	0.0209669246360789
AK5	6	406.277778	2650.666667	1890.055556	-0.487927	0.3731800127376060	0.0284526441864750
AK6	6	810.833333	952.777778	1401.666667	0.556932	0.5812576463509194	0.0367260917634052
AK7	6	176.666667	2623.944444	1279.500000	-1.036157	0.0972260092326702	0.0112861617836742
AK8	6	329.166667	2489.666667	556.722222	-2.160923	0.0186010409621925	0.0033674221485167
AK9	6	2969.388889	1589.611111	1164.611111	-0.448826	0.5406896067228384	0.0353072599963147
AKAP1	6	759.777778	3049.722222	2691.388889	-0.180327	0.6276556913807008	0.0383476137829372
AKAP10	6	2147.888889	1798.166667	1014.888889	-0.825205	0.2777717289545601	0.0235327989681224
AKAP11	6	2964.444444	2039.777778	2572.777778	0.334915	0.6253382747038989	0.0382716049382716
AKAP12	6	2816.055556	740.055556	2548.722222	1.784069	0.0602046159180112	0.0079371660217431
AKAP13	6	1279.888889	1979.722222	2120.888889	0.099371	0.8394880014859984	0.0451584669246361
AKAP14	6	762.555556	2135.388889	1619.444444	-0.399000	0.4729313264984246	0.0327413856642712
AKAP17A_X	6	1643.777778	2009.888889	1941.388889	-0.050027	0.9195740574999712	0.0475746268656716
AKAP2	6	3299.055556	1032.277778	2374.166667	1.201590	0.1048535679927637	0.0118458632762115
AKAP3	6	1278.333333	2562.888889	2389.111111	-0.101297	0.7434865777654172	0.0421250230329832
AKAP4	6	2151.833333	2199.333333	986.611111	-1.156513	0.2021577597320400	0.0190989496959646
AKAP5	6	2220.111111	2856.277778	2548.666667	-0.164394	0.5947684303373630	0.0371775382347522
AKAP6	6	1793.055556	1863.333333	912.444444	-1.030077	0.0306906420285988	0.0048277132854247
AKAP7	6	1556.222222	451.055556	159.944444	-1.495734	0.2194756031451111	0.0201861065045145
AKAP8	6	2184.333333	2029.888889	1670.000000	-0.281553	0.6170799075062550	0.0379975124378109
AKAP8L	6	561.166667	1886.055556	2603.277778	0.464957	0.3156600371976008	0.0255712179841533
AKAP9	6	1765.611111	106.055556	1650.444444	3.959962	0.2376830511587721	0.0213469688594067
AKIP1	6	1094.555556	1110.722222	1018.833333	-0.124580	0.8849188919816935	0.0465588723051410
AKIRIN1	6	698.111111	2334.166667	3209.055556	0.459241	0.3131052326739984	0.0254445365763774
AKIRIN2	6	241.666667	1420.111111	929.944444	-0.610787	0.5455368233138036	0.0354984337571402
AKNA	6	1536.666667	594.111111	1207.888889	1.023683	0.3679883073899394	0.0282177077575088
AKNAD1	6	1592.388889	1586.500000	571.500000	-1.473022	0.1186444166982874	0.0129030772065598
AKR1A1	6	632.888889	3340.777778	1451.555556	-1.202584	0.0078832650161751	0.0018219089736503
AKR1B1	6	1365.222222	3491.055556	808.222222	-2.110839	0.0073367871738143	0.0017343836373687
AKR1B10	6	836.333333	698.944444	1620.944444	1.213585	0.0766160524771322	0.0094619495117008
AKR1B15	6	3403.166667	722.055556	739.222222	0.033898	0.9805954859776222	0.0493297401879491
AKR1C1	6	1705.444444	1160.666667	880.944444	-0.397831	0.4603027656365846	0.0322024138566427
AKR1C2	5	2379.133333	3376.933333	698.666667	-2.273037	0.0066913791320684	0.0016053989312696
AKR1C3	6	3565.777778	850.833333	262.777778	-1.695033	0.1213573031741068	0.0131172839506173
